date,crop_name,market,price
2020-07-15,Refined Vegetable Oil,Dessie,81.2
2020-07-15,Wheat Grain,"Nazareth, Adama",20.6
2020-07-15,Gasoline,Yabelo,22.05
2020-07-15,Refined sugar,Warder,30.8
2020-07-15,Sorghum (Yellow),Sikela,18.0
2020-07-15,Diesel,Degehabour,20.4
2020-07-15,Wheat Grain,Mekele,23.6
2020-07-15,Oxen (Local Quality),Dessie,19800.0
2020-07-15,Refined Vegetable Oil,Warder,62.0
2020-07-15,Gasoline,Bahir Dar,21.54
2020-07-15,Firewood,Degehabour,5.28
2020-07-15,Refined sugar,Dessie,44.2
2020-07-15,Mixed Teff,Gambella,45.0
2020-07-15,Goats (Local Quality),Beddenno,2600.0
2020-07-15,Sorghum (Yellow),Mekele,19.0
2020-07-15,Mixed Teff,"Addis Ababa, Merkato",38.2
2020-07-15,Sorghum (Red),Yabelo,14.53
2020-07-15,Sheep (Local Quality),Sikela,2720.0
2020-07-15,Gasoline,Beddenno,33.0
2020-07-15,Beans (Haricot),Sodo,14.2
2020-07-15,Firewood,Bahir Dar,2.51
2020-07-15,Sheep (Local Quality),Dessie,2740.0
2020-07-15,Wheat Grain,Chereti,35.0
2020-07-15,Beans (Haricot),"Nazareth, Adama",25.6
2020-07-15,Maize Grain (White),Yabelo,13.294
2020-07-15,Sorghum (White),Bahir Dar,19.0
2020-07-15,Firewood,Gambella,10.0
2020-07-15,Refined sugar,Yabelo,40.2
2020-07-15,Sorghum (White),Mekele,21.33333333
2020-07-15,Wheat Flour,Yabelo,28.0
2020-07-15,Sorghum (Red),Gambella,10.0
2020-07-15,Sorghum (Red),Sikela,19.2
2020-07-15,Diesel,Nekemte,19.13
2020-07-15,Sheep (Local Quality),Gambella,1680.0
2020-07-15,Firewood,Beddenno,10.4
2020-07-15,Maize Grain (White),Sekota,13.1
2020-07-15,Camels (Local Quality),Degehabour,15100.0
2020-07-15,Gasoline,Gambella,35.6
2020-07-15,Sorghum (Red),Sodo,15.3
2020-07-15,Rice (Milled),Gambella,35.0
2020-07-15,Sheep (Local Quality),Bahir Dar,3080.0
2020-07-15,Gasoline,"Addis Ababa, Merkato",21.5
2020-07-15,Mixed Teff,Dessie,40.9
2020-07-15,Refined Vegetable Oil,Gambella,100.0
2020-07-15,Sorghum (Yellow),"Nazareth, Adama",20.2
2020-07-15,Goats (Local Quality),Gode,1820.0
2020-07-15,Oxen (Local Quality),Degehabour,11300.0
2020-07-15,Refined Vegetable Oil,Chereti,60.0
2020-07-15,Wheat Grain,Nekemte,19.0
2020-07-15,Goats (Local Quality),Chereti,2000.0
2020-07-15,Sorghum (Yellow),Dessie,20.2
2020-07-15,Sheep (Local Quality),Gode,1660.0
2020-07-15,Sheep (Local Quality),"Dire Dawa, Kezira",2660.0
2020-07-15,Beans (Haricot),"Addis Ababa, Merkato",51.0
2020-07-15,Rice (Milled),Bahir Dar,31.0
2020-07-15,Goats (Local Quality),Sodo,3160.0
2020-07-15,Goats (Local Quality),Sikela,3420.0
2020-07-15,Wheat Grain,Bahir Dar,25.61
2020-07-15,Goats (Local Quality),Mekele,3020.0
2020-07-15,Rice (Milled),Gode,36.8
2020-07-15,Refined Vegetable Oil,Sekota,100.0
2020-07-15,Refined sugar,Shire,55.0
2020-07-15,Sorghum (Yellow),Warder,40.0
2020-07-15,Refined sugar,"Nazareth, Adama",39.0
2020-07-15,Sorghum (Red),"Dire Dawa, Kezira",15.0
2020-07-15,Sheep (Local Quality),Sodo,3320.0
2020-07-15,Sorghum (Red),Degehabour,14.8
2020-07-15,Firewood,Yabelo,1.816
2020-07-15,"Casual Labor (unskilled, daily, without food)",Bahir Dar,132.0
2020-07-15,Refined Vegetable Oil,Gode,56.0
2020-07-15,Horse beans,Chereti,60.0
2020-07-15,Horse beans,Dessie,33.2
2020-07-15,Horse beans,Nekemte,33.7
2020-07-15,Oxen (Local Quality),"Nazareth, Adama",16300.0
2020-07-15,Firewood,Warder,23.0
2020-07-15,Sorghum (Red),Gode,30.0
2020-07-15,Refined Vegetable Oil,Shire,90.0
2020-07-15,Wheat Grain,Dessie,19.3
2020-07-15,Wheat Grain,Sekota,18.8
2020-07-15,Maize Grain (White),Nekemte,12.0
2020-07-15,Refined sugar,"Addis Ababa, Merkato",40.0
2020-07-15,Firewood,Sikela,6.7
2020-07-15,Oxen (Local Quality),"Dire Dawa, Kezira",26200.0
2020-07-15,Diesel,Yabelo,19.27
2020-07-15,Wheat Flour,Gode,31.2
2020-07-15,Firewood,Chereti,20.0
2020-07-15,Sorghum (White),"Addis Ababa, Merkato",27.0
2020-07-15,Refined sugar,"Dire Dawa, Kezira",33.8
2020-07-15,Mixed Teff,Beddenno,38.8
2020-07-15,Diesel,Warder,24.8
2020-07-15,Sheep (Local Quality),Nekemte,2430.0
2020-07-15,Wheat Flour,Warder,32.0
2020-07-15,Refined Vegetable Oil,"Dire Dawa, Kezira",65.0
2020-07-15,Sorghum (White),Degehabour,19.2
2020-07-15,Sheep (Local Quality),"Addis Ababa, Merkato",2340.0
2020-07-15,Sorghum (White),Gode,10.8
2020-07-15,Rice (Milled),"Dire Dawa, Kezira",29.2
2020-07-15,Gasoline,Chereti,35.0
2020-07-15,Gasoline,Mekele,21.27
2020-07-15,Maize Grain (White),Beddenno,13.2
2020-07-15,Sorghum (White),Yabelo,16.634
2020-07-15,Gasoline,Sikela,25.0
2020-07-15,Rice (Milled),Sekota,30.0
2020-07-15,Gasoline,Sekota,18.86
2020-07-15,Gasoline,Sodo,21.82
2020-07-15,Oxen (Local Quality),Shire,15900.0
2020-07-15,Oxen (Local Quality),Gode,15000.0
2020-07-15,Horse beans,Sikela,50.0
2020-07-15,Goats (Local Quality),Nekemte,2080.0
2020-07-15,Refined Vegetable Oil,"Nazareth, Adama",86.8
2020-07-15,Sorghum (White),Dessie,19.2
2020-07-15,Maize Grain (White),Chereti,30.0
2020-07-15,Firewood,Sodo,6.9
2020-07-15,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",150.0
2020-07-15,Maize Grain (White),Gode,16.4
2020-07-15,Horse beans,Mekele,40.4
2020-07-15,Sorghum (White),Warder,41.0
2020-07-15,Rice (Milled),"Nazareth, Adama",26.88
2020-07-15,Sorghum (White),"Dire Dawa, Kezira",24.2
2020-07-15,Maize Grain (White),Mekele,12.5
2020-07-15,Maize Grain (White),Sikela,12.6
2020-07-15,Sheep (Local Quality),Degehabour,1410.0
2020-07-15,Oxen (Local Quality),Chereti,14000.0
2020-07-15,Refined sugar,Chereti,30.0
2020-07-15,Horse beans,Beddenno,32.8
2020-07-15,Horse beans,Gode,20.0
2020-07-15,Horse beans,"Addis Ababa, Merkato",47.0
2020-07-15,Sorghum (Yellow),"Addis Ababa, Merkato",28.4
2020-07-15,Refined sugar,Gode,34.8
2020-07-15,Wheat Flour,"Dire Dawa, Kezira",30.0
2020-07-15,Rice (Milled),Degehabour,33.2
2020-07-15,"Casual Labor (unskilled, daily, without food)",Shire,168.0
2020-07-15,Wheat Grain,Sodo,23.6
2020-07-15,Horse beans,Bahir Dar,38.71
2020-07-22,Mixed Teff,Bahir Dar,36.84
2020-07-22,Wheat Grain,Sekota,17.2
2020-07-22,Mixed Teff,Mekele,38.66666667
2020-07-22,Maize Grain (White),Mekele,13.1
2020-07-22,Beans (Haricot),"Dire Dawa, Kezira",25.0
2020-07-22,Wheat Grain,Mekele,22.8
2020-07-22,Sorghum (White),Nekemte,14.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Yabelo,120.0
2020-07-22,Refined Vegetable Oil,Shashemene,83.0
2020-07-22,Rice (Milled),Dessie,24.3
2020-07-22,Rice (Milled),Beddenno,28.8
2020-07-22,Refined sugar,Beddenno,32.8
2020-07-22,Refined sugar,Dessie,44.2
2020-07-22,Wheat Grain,Dessie,19.2
2020-07-22,Sorghum (Yellow),Sekota,21.1
2020-07-22,Gasoline,Mekele,21.27
2020-07-22,Wheat Flour,Yabelo,28.0
2020-07-22,Mixed Teff,Dessie,40.4
2020-07-22,Gasoline,Shire,21.65
2020-07-22,Oxen (Local Quality),Dessie,19800.0
2020-07-22,Sheep (Local Quality),Nekemte,2340.0
2020-07-22,Firewood,Yabelo,1.75
2020-07-22,Diesel,Mekele,18.49
2020-07-22,Sorghum (White),Shire,22.572
2020-07-22,Diesel,Yabelo,19.27
2020-07-22,Mixed Teff,Beddenno,39.4
2020-07-22,Refined Vegetable Oil,Dessie,81.2
2020-07-22,Gasoline,Yabelo,22.05
2020-07-22,Horse beans,"Addis Ababa, Merkato",45.0
2020-07-22,Sorghum (Red),Nekemte,12.0
2020-07-22,Goats (Local Quality),Dessie,2860.0
2020-07-22,Wheat Grain,Jinka,22.82
2020-07-22,Sorghum (Yellow),"Addis Ababa, Merkato",28.0
2020-07-22,Horse beans,Shire,37.932
2020-07-22,"Casual Labor (unskilled, daily, without food)",Shashemene,150.0
2020-07-22,Mixed Teff,Shire,40.318
2020-07-22,Mixed Teff,Shashemene,38.2
2020-07-22,Sorghum (Yellow),Mekele,18.4
2020-07-22,Gasoline,Dessie,21.09
2020-07-22,"Casual Labor (unskilled, daily, without food)","Dire Dawa, Kezira",150.0
2020-07-22,Maize Grain (White),Beddenno,13.0
2020-07-22,Mixed Teff,Yabelo,37.51
2020-07-22,Horse beans,Mekele,39.4
2020-07-22,Diesel,"Addis Ababa, Merkato",18.75
2020-07-22,Sheep (Local Quality),Mekele,3320.0
2020-07-22,Refined Vegetable Oil,Beddenno,84.6
2020-07-22,Sorghum (White),Dessie,19.2
2020-07-22,Refined Vegetable Oil,Yabelo,70.0
2020-07-22,Sheep (Local Quality),Sodo,3300.0
2020-07-22,Refined Vegetable Oil,Sodo,90.0
2020-07-22,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",150.0
2020-07-22,Refined sugar,Mekele,50.0
2020-07-22,Rice (Milled),"Addis Ababa, Merkato",30.0
2020-07-22,Horse beans,Beddenno,32.8
2020-07-22,Firewood,Dessie,9.5
2020-07-22,Refined sugar,Shashemene,42.0
2020-07-22,Oxen (Local Quality),Shashemene,7300.0
2020-07-22,Beans (Haricot),Warder,81.0
2020-07-22,Wheat Grain,Sodo,23.5
2020-07-22,Refined Vegetable Oil,Mekele,101.0
2020-07-22,Maize Grain (White),Shire,14.4
2020-07-22,Diesel,Beddenno,30.0
2020-07-22,Horse beans,Dessie,33.3
2020-07-22,Sorghum (White),Jinka,20.96
2020-07-22,Diesel,"Nazareth, Adama",18.63
2020-07-22,Oxen (Local Quality),Shire,13100.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Beddenno,200.0
2020-07-22,Sorghum (Red),Shire,19.6
2020-07-22,Goats (Local Quality),Beddenno,2650.0
2020-07-22,Gasoline,Beddenno,34.0
2020-07-22,Goats (Local Quality),Mekele,3040.0
2020-07-22,Sorghum (Red),Sodo,14.8
2020-07-22,Refined Vegetable Oil,Shire,90.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Sekota,150.0
2020-07-22,Sorghum (Red),Jinka,6.76
2020-07-22,Camels (Local Quality),"Dire Dawa, Kezira",17400.0
2020-07-22,Wheat Grain,Nekemte,19.0
2020-07-22,Sheep (Local Quality),Shire,2300.0
2020-07-22,Firewood,Beddenno,10.8
2020-07-22,Rice (Milled),Yabelo,30.0
2020-07-22,Rice (Milled),Nekemte,35.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Mekele,250.0
2020-07-22,Oxen (Local Quality),Bahir Dar,18000.0
2020-07-22,Sorghum (White),Mekele,19.33333333
2020-07-22,Oxen (Local Quality),Beddenno,13220.0
2020-07-22,Maize Grain (White),Dessie,13.2
2020-07-22,Beans (Haricot),"Nazareth, Adama",25.6
2020-07-22,Goats (Local Quality),Shire,2680.0
2020-07-22,Firewood,"Nazareth, Adama",4.9
2020-07-22,Refined sugar,Shire,52.0
2020-07-22,Rice (Milled),Sodo,30.4
2020-07-22,Oxen (Local Quality),Mekele,17200.0
2020-07-22,Sheep (Local Quality),Dessie,2720.0
2020-07-22,Diesel,Shashemene,18.88
2020-07-22,Sorghum (Red),Dessie,18.3
2020-07-22,Sorghum (Yellow),Dessie,20.3
2020-07-22,Beans (Haricot),Shashemene,16.4
2020-07-22,Wheat Grain,Warder,60.0
2020-07-22,Camels (Local Quality),Warder,19620.0
2020-07-22,Gasoline,Gode,30.0
2020-07-22,Goats (Local Quality),Gode,1860.0
2020-07-22,Refined Vegetable Oil,Chereti,55.0
2020-07-22,Rice (Milled),Degehabour,33.2
2020-07-22,Wheat Flour,"Dire Dawa, Kezira",30.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Shire,166.0
2020-07-22,Sheep (Local Quality),"Nazareth, Adama",1640.0
2020-07-22,Refined sugar,Chereti,35.0
2020-07-22,Firewood,Sodo,6.6
2020-07-22,Maize Grain (White),Sikela,11.6
2020-07-22,Oxen (Local Quality),Chereti,12000.0
2020-07-22,Horse beans,Gode,18.0
2020-07-22,Rice (Milled),"Nazareth, Adama",26.8
2020-07-22,Sheep (Local Quality),Degehabour,1450.0
2020-07-22,Goats (Local Quality),Nekemte,1970.0
2020-07-22,Sorghum (White),"Dire Dawa, Kezira",24.6
2020-07-22,Rice (Milled),Chereti,30.0
2020-07-22,Sheep (Local Quality),Shashemene,2220.0
2020-07-22,Sorghum (Red),Chereti,30.0
2020-07-22,Beans (Haricot),Gambella,30.0
2020-07-22,Firewood,Gode,5.0
2020-07-22,Oxen (Local Quality),Sekota,12900.0
2020-07-22,Oxen (Local Quality),Degehabour,12800.0
2020-07-22,Sorghum (Red),Warder,40.0
2020-07-22,Mixed Teff,Sikela,38.8
2020-07-22,Diesel,Bahir Dar,18.76
2020-07-22,Refined sugar,Degehabour,31.2
2020-07-22,Sheep (Local Quality),Chereti,1500.0
2020-07-22,Refined Vegetable Oil,Degehabour,59.0
2020-07-22,Wheat Grain,"Dire Dawa, Kezira",24.6
2020-07-22,Wheat Flour,"Addis Ababa, Merkato",26.5
2020-07-22,Refined sugar,Sikela,50.0
2020-07-22,Diesel,Sodo,19.4
2020-07-22,Beans (Haricot),Shire,25.32
2020-07-22,Maize Grain (White),Gode,20.0
2020-07-22,Maize Grain (White),Chereti,25.0
2020-07-22,Refined Vegetable Oil,Sekota,100.0
2020-07-22,Wheat Grain,Bahir Dar,25.608
2020-07-22,Goats (Local Quality),Sikela,2960.0
2020-07-22,Goats (Local Quality),Yabelo,2880.0
2020-07-22,Rice (Milled),Bahir Dar,31.0
2020-07-22,Sheep (Local Quality),"Dire Dawa, Kezira",2380.0
2020-07-22,Rice (Milled),Gode,39.2
2020-07-22,Sheep (Local Quality),Gode,1560.0
2020-07-22,Oxen (Local Quality),"Nazareth, Adama",17200.0
2020-07-22,Goats (Local Quality),Sodo,2840.0
2020-07-22,Sorghum (Red),Gode,30.0
2020-07-22,Rice (Milled),Sekota,30.0
2020-07-22,Gasoline,Sikela,25.0
2020-07-22,Sorghum (White),Yabelo,16.58
2020-07-22,Goats (Local Quality),Chereti,2200.0
2020-07-22,Sorghum (White),Warder,41.0
2020-07-22,Sorghum (Yellow),Warder,41.0
2020-07-22,Sorghum (Red),"Dire Dawa, Kezira",14.8
2020-07-22,Refined Vegetable Oil,"Nazareth, Adama",86.0
2020-07-22,Horse beans,Sikela,37.0
2020-07-22,Oxen (Local Quality),Gode,13400.0
2020-07-22,Horse beans,Chereti,70.0
2020-07-22,Refined sugar,Gode,38.8
2020-07-22,Horse beans,Bahir Dar,38.71
2020-07-22,Refined Vegetable Oil,Gode,64.0
2020-07-22,Gasoline,Sekota,18.86
2020-07-22,Sheep (Local Quality),Jinka,1920.0
2020-07-22,Gasoline,Sodo,21.82
2020-07-22,"Casual Labor (unskilled, daily, without food)",Bahir Dar,132.0
2020-07-22,Beans (Haricot),"Addis Ababa, Merkato",50.0
2020-07-22,Sorghum (Red),Degehabour,14.8
2020-07-22,Refined sugar,"Nazareth, Adama",37.0
2020-07-22,Firewood,Warder,21.0
2020-07-22,Horse beans,Shashemene,35.4
2020-07-22,Gasoline,Nekemte,21.91
2020-07-22,Wheat Flour,Bahir Dar,29.4
2020-07-22,Goats (Local Quality),Gambella,1390.0
2020-07-22,Oxen (Local Quality),Gambella,4900.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Degehabour,230.0
2020-07-22,Refined sugar,Gambella,50.0
2020-07-22,Sheep (Local Quality),Bahir Dar,3040.0
2020-07-22,Mixed Teff,"Addis Ababa, Merkato",38.8
2020-07-22,Rice (Milled),Warder,31.0
2020-07-22,Refined Vegetable Oil,Gambella,100.0
2020-07-22,Rice (Milled),Gambella,34.0
2020-07-22,Camels (Local Quality),Degehabour,16000.0
2020-07-22,Gasoline,Gambella,35.0
2020-07-22,Maize Grain (White),Sekota,13.1
2020-07-22,Sheep (Local Quality),Gambella,1650.0
2020-07-22,Diesel,Nekemte,19.13
2020-07-22,Gasoline,"Addis Ababa, Merkato",21.5
2020-07-22,Sorghum (Red),Sikela,15.6
2020-07-22,Mixed Teff,Warder,100.0
2020-07-22,Wheat Grain,Sikela,30.8
2020-07-22,Maize Grain (White),Gambella,10.4
2020-07-22,Firewood,Degehabour,5.56
2020-07-22,Gasoline,Bahir Dar,21.54
2020-07-22,Refined Vegetable Oil,Warder,61.0
2020-07-22,Diesel,Degehabour,19.8
2020-07-22,Sorghum (Yellow),Sikela,16.0
2020-07-22,Gasoline,Degehabour,25.0
2020-07-22,Refined sugar,Warder,31.4
2020-07-22,Wheat Grain,"Nazareth, Adama",21.4
2020-07-22,Horse beans,Gambella,45.0
2020-07-22,Mixed Teff,Gambella,45.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Nekemte,100.0
2020-07-22,Goats (Local Quality),Shashemene,2200.0
2020-07-22,Horse beans,Sekota,30.0
2020-07-22,Sorghum (White),Sikela,16.6
2020-07-22,Sorghum (Yellow),"Nazareth, Adama",20.4
2020-07-22,Sorghum (Red),Gambella,10.0
2020-07-22,Goats (Local Quality),Warder,1950.0
2020-07-22,Mixed Teff,Sekota,40.0
2020-07-22,Rice (Milled),Sikela,30.0
2020-07-22,Goats (Local Quality),Sekota,1620.0
2020-07-22,Camels (Local Quality),Gode,14800.0
2020-07-22,Sorghum (White),Chereti,40.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Sodo,150.0
2020-07-22,Goats (Local Quality),Bahir Dar,3100.0
2020-07-22,Refined Vegetable Oil,Sikela,102.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Gode,200.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Gambella,100.0
2020-07-22,Sorghum (Red),"Nazareth, Adama",15.2
2020-07-22,Gasoline,Warder,46.0
2020-07-22,Diesel,Gode,22.0
2020-07-22,Oxen (Local Quality),"Addis Ababa, Merkato",15600.0
2020-07-22,Maize Grain (White),Degehabour,16.0
2020-07-22,Beans (Haricot),Gode,62.0
2020-07-22,Wheat Flour,Chereti,30.0
2020-07-22,Firewood,Nekemte,3.28
2020-07-22,Refined sugar,Yabelo,40.4
2020-07-22,Firewood,Gambella,10.0
2020-07-22,Sorghum (White),Bahir Dar,19.0
2020-07-22,Sorghum (Red),Yabelo,14.53
2020-07-22,Maize Grain (White),Yabelo,12.87
2020-07-22,Sorghum (Red),Shashemene,16.66666667
2020-07-22,Wheat Grain,Chereti,45.0
2020-07-22,Firewood,Bahir Dar,2.51
2020-07-22,Beans (Haricot),Sodo,16.4
2020-07-22,Wheat Grain,Shashemene,23.2
2020-07-22,Sheep (Local Quality),Sikela,2480.0
2020-07-22,Goats (Local Quality),Degehabour,1630.0
2020-07-22,Wheat Grain,Gambella,15.6
2020-07-22,Sorghum (White),"Nazareth, Adama",20.4
2020-07-22,Wheat Grain,Yabelo,18.69
2020-07-22,Maize Grain (White),Shashemene,14.6
2020-07-22,Gasoline,Chereti,35.0
2020-07-22,Horse beans,Nekemte,34.0
2020-07-22,Sorghum (White),Gode,10.6
2020-07-22,Beans (Haricot),Yabelo,25.01
2020-07-22,Goats (Local Quality),"Dire Dawa, Kezira",2580.0
2020-07-22,Beans (Haricot),Dessie,20.3
2020-07-22,Wheat Grain,Shire,25.69
2020-07-22,Maize Grain (White),Sodo,11.2
2020-07-22,Beans (Haricot),Chereti,30.0
2020-07-22,Goats (Local Quality),Jinka,1990.0
2020-07-22,Sorghum (Red),Sekota,14.5
2020-07-22,Diesel,Shire,18.87
2020-07-22,Beans (Haricot),Beddenno,29.2
2020-07-22,Horse beans,"Dire Dawa, Kezira",40.0
2020-07-22,Rice (Milled),"Dire Dawa, Kezira",29.2
2020-07-22,Goats (Local Quality),"Addis Ababa, Merkato",3500.0
2020-07-22,Gasoline,Jinka,22.27
2020-07-22,Rice (Milled),Shashemene,29.2
2020-07-22,Wheat Grain,Degehabour,19.2
2020-07-22,Beans (Haricot),Sikela,22.4
2020-07-22,Horse beans,Sodo,34.3
2020-07-22,Firewood,Jinka,2.88
2020-07-22,Horse beans,"Nazareth, Adama",35.6
2020-07-22,Gasoline,Shashemene,21.66
2020-07-22,Diesel,Jinka,19.49
2020-07-22,"Casual Labor (unskilled, daily, without food)",Sikela,100.0
2020-07-22,Camels (Local Quality),Chereti,20000.0
2020-07-22,Firewood,Sekota,10.0
2020-07-22,Wheat Flour,Degehabour,24.8
2020-07-22,Maize Grain (White),Bahir Dar,12.724
2020-07-22,Sheep (Local Quality),Sekota,1680.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Jinka,92.0
2020-07-22,Goats (Local Quality),"Nazareth, Adama",1710.0
2020-07-22,Mixed Teff,Nekemte,34.4
2020-07-22,Oxen (Local Quality),Nekemte,10560.0
2020-07-22,Horse beans,Jinka,20.0
2020-07-22,Firewood,Shire,2.55
2020-07-22,Refined sugar,Sodo,34.8
2020-07-22,Refined Vegetable Oil,"Addis Ababa, Merkato",85.0
2020-07-22,Diesel,Dessie,18.31
2020-07-22,Sheep (Local Quality),Beddenno,2290.0
2020-07-22,Rice (Milled),Jinka,27.4
2020-07-22,Oxen (Local Quality),Sodo,16900.0
2020-07-22,Firewood,Shashemene,15.1
2020-07-22,Refined Vegetable Oil,Jinka,100.0
2020-07-22,Refined Vegetable Oil,Nekemte,100.0
2020-07-22,Oxen (Local Quality),Yabelo,14000.0
2020-07-22,Refined sugar,Jinka,50.0
2020-07-22,Sorghum (Red),Beddenno,19.0
2020-07-22,Oxen (Local Quality),Jinka,12000.0
2020-07-22,Diesel,"Dire Dawa, Kezira",18.08
2020-07-22,Diesel,Sekota,18.86
2020-07-22,Gasoline,"Nazareth, Adama",21.4
2020-07-22,Camels (Local Quality),Yabelo,12000.0
2020-07-22,Sorghum (White),Sekota,17.8
2020-07-22,Mixed Teff,Sodo,37.8
2020-07-22,Mixed Teff,Jinka,36.24
2020-07-22,Refined Vegetable Oil,Bahir Dar,85.734
2020-07-22,Refined sugar,Nekemte,50.0
2020-07-22,Wheat Flour,Shire,30.0
2020-07-22,Gasoline,"Dire Dawa, Kezira",20.86
2020-07-22,"Casual Labor (unskilled, daily, without food)",Dessie,156.0
2020-07-22,Sheep (Local Quality),Yabelo,1620.0
2020-07-22,Maize Grain (White),Jinka,9.46
2020-07-22,Wheat Grain,Beddenno,20.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Warder,124.0
2020-07-22,Maize Grain (White),"Nazareth, Adama",14.6
2020-07-22,Sheep (Local Quality),Warder,1808.0
2020-07-22,"Casual Labor (unskilled, daily, without food)",Chereti,200.0
2020-07-22,Firewood,"Addis Ababa, Merkato",3.28
2020-07-22,Diesel,Chereti,30.0
2020-07-22,Mixed Teff,"Dire Dawa, Kezira",38.4
2020-07-22,Wheat Grain,Gode,30.0
2020-07-22,Sorghum (Yellow),Degehabour,13.6
2020-07-22,Beans (Haricot),Bahir Dar,36.91
2020-07-22,Maize Grain (White),"Addis Ababa, Merkato",15.0
2020-07-22,Mixed Teff,"Nazareth, Adama",38.5
2020-07-22,Refined sugar,"Addis Ababa, Merkato",40.0
2020-07-22,Diesel,Sikela,20.0
2020-07-22,Maize Grain (White),Nekemte,12.0
2020-07-22,Oxen (Local Quality),"Dire Dawa, Kezira",25400.0
2020-07-22,Wheat Flour,Gode,27.2
2020-07-22,Firewood,Chereti,20.0
2020-07-22,Refined sugar,"Dire Dawa, Kezira",33.8
2020-07-22,Diesel,Warder,25.0
2020-07-22,Wheat Flour,Warder,31.4
2020-07-22,Refined Vegetable Oil,"Dire Dawa, Kezira",65.0
2020-07-22,Sorghum (White),Degehabour,19.6
2020-07-22,Sheep (Local Quality),"Addis Ababa, Merkato",2370.0
2020-07-22,Firewood,Sikela,5.7
2020-07-22,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",156.66666667
2020-07-22,Sorghum (White),"Addis Ababa, Merkato",26.8
2020-07-22,Sorghum (Red),"Addis Ababa, Merkato",25.0
2020-07-22,Beans (Haricot),Jinka,20.0
2020-07-22,Wheat Grain,"Addis Ababa, Merkato",27.6
2020-07-29,Sorghum (White),Sodo,13.2
2020-07-29,Sheep (Local Quality),Bahir Dar,2880.0
2020-07-29,Goats (Local Quality),Chereti,1900.0
2020-07-29,Sorghum (Yellow),Sekota,21.1
2020-07-29,Rice (Milled),Degehabour,33.2
2020-07-29,Sorghum (White),Sekota,17.8
2020-07-29,Gasoline,"Addis Ababa, Merkato",21.5
2020-07-29,Diesel,Sekota,18.86
2020-07-29,Wheat Flour,Warder,31.6
2020-07-29,Camels (Local Quality),Degehabour,14800.0
2020-07-29,Sorghum (White),Nekemte,14.0
2020-07-29,Camels (Local Quality),Yabelo,12200.0
2020-07-29,Wheat Grain,"Addis Ababa, Merkato",28.0
2020-07-29,Diesel,Warder,25.0
2020-07-29,Mixed Teff,Dessie,40.6
2020-07-29,Maize Grain (White),Chereti,40.0
2020-07-29,Firewood,Beddenno,9.6
2020-07-29,Refined sugar,Chereti,30.0
2020-07-29,Sorghum (White),Bahir Dar,19.0
2020-07-29,Sorghum (Yellow),Beddenno,19.6
2020-07-29,Refined Vegetable Oil,Sekota,100.0
2020-07-29,"Casual Labor (unskilled, daily, without food)",Dessie,156.0
2020-07-29,Sheep (Local Quality),Degehabour,1910.0
2020-07-29,Maize Grain (White),Sekota,13.1
2020-07-29,Wheat Grain,Bahir Dar,26.16
2020-07-29,Goats (Local Quality),Warder,1970.0
2020-07-29,Refined Vegetable Oil,Bahir Dar,82.86
2020-07-29,Mixed Teff,Beddenno,39.4
2020-07-29,Diesel,Shashemene,18.88
2020-07-29,Firewood,Chereti,20.0
2020-07-29,Rice (Milled),Warder,31.0
2020-07-29,Goats (Local Quality),Yabelo,2980.0
2020-07-29,Rice (Milled),Bahir Dar,31.2
2020-07-29,Sorghum (Red),Beddenno,17.6
2020-07-29,Maize Grain (White),Shashemene,14.6
2020-07-29,Camels (Local Quality),Warder,19560.0
2020-07-29,Firewood,Degehabour,5.56
2020-07-29,Gasoline,Chereti,40.0
2020-07-29,Gasoline,Yabelo,22.05
2020-07-29,Diesel,Dessie,18.31
2020-07-29,Oxen (Local Quality),Dessie,19600.0
2020-07-29,Wheat Grain,Sekota,17.2
2020-07-29,Refined Vegetable Oil,Warder,60.4
2020-07-29,Diesel,Degehabour,20.2
2020-07-29,Diesel,Yabelo,19.27
2020-07-29,Maize Grain (White),Beddenno,12.4
2020-07-29,Refined sugar,Warder,31.0
